"","swis_code","reassessed","appointed","year","cohort"
"20371","512200",0,1,"2007",17
"20372","512200",100,1,"2008",17
"20373","512200",100,1,"2009",17
"20374","512200",100,1,"2010",17
"20375","512200",100,1,"2011",17
"20376","512400",0,0,"1987",7
"20377","512400",0,0,"1988",7
"20378","512400",0,0,"1989",7
"20379","512400",0,0,"1990",7
"20380","512400",100,0,"1991",7
"20381","512400",0,0,"1992",7
"20382","512400",0,0,"1993",7
"20383","512400",0,0,"1994",7
"20384","512400",0,0,"1995",7
"20385","512400",0,0,"1996",7
"20386","512400",100,0,"1997",7
"20387","512400",0,0,"1998",7
"20388","512400",0,0,"1999",7
"20389","512400",0,0,"2000",7
"20390","512400",0,0,"2001",7
"20391","512400",0,0,"2002",7
"20392","512400",0,0,"2003",7
"20393","512400",100,0,"2004",7
"20394","512400",0,0,"2005",7
"20395","512400",0,1,"2006",7
"20396","512400",0,1,"2007",7
"20397","512400",0,1,"2008",7
"20398","512400",0,1,"2009",7
"20399","512400",0,1,"2010",7
"20400","512400",0,1,"2011",7
"20426","512800",0,0,"1987",6
"20427","512800",0,0,"1988",6
"20428","512800",0,0,"1989",6
"20429","512800",0,0,"1990",6
"20430","512800",0,0,"1991",6
"20431","512800",0,0,"1992",6
"20432","512800",0,0,"1993",6
"20433","512800",0,0,"1994",6
"20434","512800",0,0,"1995",6
"20435","512800",0,0,"1996",6
"20436","512800",0,0,"1997",6
"20437","512800",100,0,"1998",6
"20438","512800",0,0,"1999",6
"20439","512800",0,0,"2000",6
"20440","512800",0,0,"2001",6
"20441","512800",100,0,"2002",6
"20442","512800",100,0,"2003",6
"20443","512800",100,0,"2004",6
"20444","512800",0,0,"2005",6
"20445","512800",100,0,"2006",6
"20446","512800",0,1,"2007",6
"20447","512800",0,1,"2008",6
"20448","512800",0,1,"2009",6
"20449","512800",0,1,"2010",6
"20450","512800",0,1,"2011",6
"20526","513600",0,0,"1987",17
"20527","513600",0,0,"1988",17
"20528","513600",0,0,"1989",17
"20529","513600",0,0,"1990",17
"20530","513600",100,0,"1991",17
"20531","513600",0,0,"1992",17
"20532","513600",0,0,"1993",17
"20533","513600",0,0,"1994",17
"20534","513600",0,0,"1995",17
"20535","513600",0,1,"1996",17
"20536","513600",100,1,"1997",17
"20537","513600",0,1,"1998",17
"20538","513600",0,1,"1999",17
"20539","513600",0,1,"2000",17
"20540","513600",0,1,"2001",17
"20541","513600",100,1,"2002",17
"20542","513600",0,1,"2003",17
"20543","513600",0,1,"2004",17
"20544","513600",100,1,"2005",17
"20545","513600",0,1,"2006",17
"20546","513600",0,1,"2007",17
"20547","513600",100,1,"2008",17
"20548","513600",100,1,"2009",17
"20549","513600",100,1,"2010",17
"20550","513600",100,1,"2011",17
"20576","514000",0,0,"1987",23
"20577","514000",0,0,"1988",23
"20578","514000",0,0,"1989",23
"20579","514000",0,1,"1990",23
"20580","514000",0,1,"1991",23
"20581","514000",0,1,"1992",23
"20582","514000",0,1,"1993",23
"20583","514000",0,1,"1994",23
"20584","514000",0,1,"1995",23
"20585","514000",0,1,"1996",23
"20586","514000",0,1,"1997",23
"20587","514000",0,1,"1998",23
"20588","514000",0,1,"1999",23
"20589","514000",0,1,"2000",23
"20590","514000",0,1,"2001",23
"20591","514000",0,1,"2002",23
"20592","514000",0,1,"2003",23
"20593","514000",0,1,"2004",23
"20594","514000",0,1,"2005",23
"20595","514000",100,1,"2006",23
"20596","514000",0,1,"2007",23
"20597","514000",0,1,"2008",23
"20598","514000",0,1,"2009",23
"20599","514000",0,1,"2010",23
"20600","514000",100,1,"2011",23
"20651","514600",0,0,"1987",10
"20652","514600",0,0,"1988",10
"20653","514600",100,0,"1989",10
"20654","514600",0,0,"1990",10
"20655","514600",0,0,"1991",10
"20656","514600",0,0,"1992",10
"20657","514600",100,0,"1993",10
"20658","514600",0,0,"1994",10
"20659","514600",0,0,"1995",10
"20660","514600",0,0,"1996",10
"20661","514600",100,0,"1997",10
"20662","514600",0,0,"1998",10
"20663","514600",0,0,"1999",10
"20664","514600",0,0,"2000",10
"20665","514600",0,0,"2001",10
"20666","514600",0,0,"2002",10
"20667","514600",0,1,"2003",10
"20668","514600",0,1,"2004",10
"20669","514600",100,1,"2005",10
"20670","514600",0,1,"2006",10
"20671","514600",0,1,"2007",10
"20672","514600",0,1,"2008",10
"20673","514600",100,1,"2009",10
"20674","514600",100,1,"2010",10
"20675","514600",100,1,"2011",10
"20676","514800",0,0,"1987",17
"20677","514800",0,0,"1988",17
"20678","514800",0,0,"1989",17
"20679","514800",0,0,"1990",17
"20680","514800",0,0,"1991",17
"20681","514800",0,0,"1992",17
"20682","514800",0,0,"1993",17
"20683","514800",0,0,"1994",17
"20684","514800",100,0,"1995",17
"20685","514800",0,1,"1996",17
"20686","514800",0,1,"1997",17
"20687","514800",100,1,"1998",17
"20688","514800",0,1,"1999",17
"20689","514800",0,1,"2000",17
"20690","514800",100,1,"2001",17
"20691","514800",100,1,"2002",17
"20692","514800",0,1,"2003",17
"20693","514800",0,1,"2004",17
"20694","514800",100,1,"2005",17
"20695","514800",0,1,"2006",17
"20696","514800",0,1,"2007",17
"20697","514800",0,1,"2008",17
"20698","514800",0,1,"2009",17
"20699","514800",100,1,"2010",17
"20700","514800",100,1,"2011",17
"20701","515000",0,0,"1987",1
"20702","515000",0,0,"1988",1
"20703","515000",0,0,"1989",1
"20704","515000",0,0,"1990",1
"20705","515000",0,0,"1991",1
"20706","515000",0,0,"1992",1
"20707","515000",0,0,"1993",1
"20708","515000",0,0,"1994",1
"20709","515000",0,0,"1995",1
"20710","515000",0,0,"1996",1
"20711","515000",0,0,"1997",1
"20712","515000",0,0,"1998",1
"20713","515000",0,0,"1999",1
"20714","515000",0,0,"2000",1
"20715","515000",0,0,"2001",1
"20716","515000",0,0,"2002",1
"20717","515000",0,0,"2003",1
"20718","515000",0,0,"2004",1
"20719","515000",0,0,"2005",1
"20720","515000",0,0,"2006",1
"20721","515000",0,0,"2007",1
"20722","515000",0,0,"2008",1
"20723","515000",0,0,"2009",1
"20724","515000",0,0,"2010",1
"20725","515000",0,0,"2011",1
"20726","515200",0,0,"1987",17
"20727","515200",0,0,"1988",17
"20728","515200",0,0,"1989",17
"20729","515200",0,0,"1990",17
"20730","515200",0,0,"1991",17
"20731","515200",0,0,"1992",17
"20732","515200",0,0,"1993",17
"20733","515200",0,0,"1994",17
"20734","515200",100,0,"1995",17
"20735","515200",0,1,"1996",17
"20736","515200",0,1,"1997",17
"20737","515200",0,1,"1998",17
"20738","515200",0,1,"1999",17
"20739","515200",0,1,"2000",17
"20740","515200",0,1,"2001",17
"20741","515200",0,1,"2002",17
"20742","515200",0,1,"2003",17
"20743","515200",0,1,"2004",17
"20744","515200",0,1,"2005",17
"20745","515200",0,1,"2006",17
"20746","515200",0,1,"2007",17
"20747","515200",0,1,"2008",17
"20748","515200",0,1,"2009",17
"20749","515200",0,1,"2010",17
"20750","515200",0,1,"2011",17
"20826","522000",0,0,"1987",16
"20827","522000",0,0,"1988",16
"20828","522000",0,0,"1989",16
"20829","522000",0,0,"1990",16
"20830","522000",100,0,"1991",16
"20831","522000",0,0,"1992",16
"20832","522000",0,0,"1993",16
"20833","522000",0,0,"1994",16
"20834","522000",0,0,"1995",16
"20835","522000",0,0,"1996",16
"20836","522000",100,1,"1997",16
"20837","522000",0,1,"1998",16
"20838","522000",0,1,"1999",16
"20839","522000",0,1,"2000",16
"20840","522000",0,1,"2001",16
"20841","522000",0,1,"2002",16
"20842","522000",0,1,"2003",16
"20843","522000",100,1,"2004",16
"20844","522000",0,1,"2005",16
"20845","522000",0,1,"2006",16
"20846","522000",0,1,"2007",16
"20847","522000",0,1,"2008",16
"20848","522000",0,1,"2009",16
"20849","522000",0,1,"2010",16
"20850","522000",0,1,"2011",16
"20901","522600",0,0,"1987",22
"20902","522600",0,0,"1988",22
"20903","522600",0,0,"1989",22
"20904","522600",0,0,"1990",22
"20905","522600",0,1,"1991",22
"20906","522600",100,1,"1992",22
"20907","522600",0,1,"1993",22
"20908","522600",0,1,"1994",22
"20909","522600",0,1,"1995",22
"20910","522600",0,1,"1996",22
"20911","522600",0,1,"1997",22
"20912","522600",0,1,"1998",22
"20913","522600",100,1,"1999",22
"20914","522600",0,1,"2000",22
"20915","522600",0,1,"2001",22
"20916","522600",0,1,"2002",22
"20917","522600",0,1,"2003",22
"20918","522600",100,1,"2004",22
"20919","522600",0,1,"2005",22
"20920","522600",0,1,"2006",22
"20921","522600",0,1,"2007",22
"20922","522600",0,1,"2008",22
"20923","522600",0,1,"2009",22
"20924","522600",0,1,"2010",22
"20925","522600",0,1,"2011",22
"20926","522800",0,0,"1987",16
"20927","522800",0,0,"1988",16
"20928","522800",0,0,"1989",16
"20929","522800",0,0,"1990",16
"20930","522800",0,0,"1991",16
"20931","522800",0,0,"1992",16
"20932","522800",100,0,"1993",16
"20933","522800",0,0,"1994",16
"20934","522800",0,0,"1995",16
"20935","522800",0,0,"1996",16
"20936","522800",0,1,"1997",16
"20937","522800",0,1,"1998",16
"20938","522800",0,1,"1999",16
"20939","522800",0,1,"2000",16
"20940","522800",0,1,"2001",16
"20941","522800",100,1,"2002",16
"20942","522800",0,1,"2003",16
"20943","522800",100,1,"2004",16
"20944","522800",0,1,"2005",16
"20945","522800",0,1,"2006",16
"20946","522800",0,1,"2007",16
"20947","522800",100,1,"2008",16
"20948","522800",0,1,"2009",16
"20949","522800",0,1,"2010",16
"20950","522800",0,1,"2011",16
"20951","523000",0,0,"1987",12
"20952","523000",0,0,"1988",12
"20953","523000",0,0,"1989",12
"20954","523000",0,0,"1990",12
"20955","523000",0,0,"1991",12
"20956","523000",0,0,"1992",12
"20957","523000",100,0,"1993",12
"20958","523000",0,0,"1994",12
"20959","523000",0,0,"1995",12
"20960","523000",0,0,"1996",12
"20961","523000",0,0,"1997",12
"20962","523000",0,0,"1998",12
"20963","523000",0,0,"1999",12
"20964","523000",0,0,"2000",12
"20965","523000",0,1,"2001",12
"20966","523000",0,1,"2002",12
"20967","523000",0,1,"2003",12
"20968","523000",0,1,"2004",12
"20969","523000",0,1,"2005",12
"20970","523000",0,1,"2006",12
"20971","523000",0,1,"2007",12
"20972","523000",0,1,"2008",12
"20973","523000",0,1,"2009",12
"20974","523000",0,1,"2010",12
"20975","523000",0,1,"2011",12
"20976","523200",0,0,"1987",23
"20977","523200",100,0,"1988",23
"20978","523200",0,0,"1989",23
"20979","523200",0,1,"1990",23
"20980","523200",0,1,"1991",23
"20981","523200",0,1,"1992",23
"20982","523200",0,1,"1993",23
"20983","523200",0,1,"1994",23
"20984","523200",0,1,"1995",23
"20985","523200",0,1,"1996",23
"20986","523200",0,1,"1997",23
"20987","523200",0,1,"1998",23
"20988","523200",0,1,"1999",23
"20989","523200",0,1,"2000",23
"20990","523200",0,1,"2001",23
"20991","523200",0,1,"2002",23
"20992","523200",100,1,"2003",23
"20993","523200",0,1,"2004",23
"20994","523200",0,1,"2005",23
"20995","523200",100,1,"2006",23
"20996","523200",0,1,"2007",23
"20997","523200",0,1,"2008",23
"20998","523200",0,1,"2009",23
"20999","523200",0,1,"2010",23
"21000","523200",0,1,"2011",23
"21026","523600",0,0,"1987",1
"21027","523600",0,0,"1988",1
"21028","523600",0,0,"1989",1
"21029","523600",0,0,"1990",1
"21030","523600",0,0,"1991",1
"21031","523600",0,0,"1992",1
"21032","523600",0,0,"1993",1
"21033","523600",0,0,"1994",1
"21034","523600",0,0,"1995",1
"21035","523600",0,0,"1996",1
"21036","523600",0,0,"1997",1
"21037","523600",0,0,"1998",1
"21038","523600",0,0,"1999",1
"21039","523600",0,0,"2000",1
"21040","523600",0,0,"2001",1
"21041","523600",0,0,"2002",1
"21042","523600",0,0,"2003",1
"21043","523600",0,0,"2004",1
"21044","523600",0,0,"2005",1
"21045","523600",0,0,"2006",1
"21046","523600",0,0,"2007",1
"21047","523600",0,0,"2008",1
"21048","523600",0,0,"2009",1
"21049","523600",0,0,"2010",1
"21050","523600",0,0,"2011",1
"21051","523800",0,0,"1987",1
"21052","523800",0,0,"1988",1
"21053","523800",0,0,"1989",1
"21054","523800",0,0,"1990",1
"21055","523800",0,0,"1991",1
"21056","523800",0,0,"1992",1
"21057","523800",0,0,"1993",1
"21058","523800",100,0,"1994",1
"21059","523800",0,0,"1995",1
"21060","523800",0,0,"1996",1
"21061","523800",0,0,"1997",1
"21062","523800",0,0,"1998",1
"21063","523800",0,0,"1999",1
"21064","523800",0,0,"2000",1
"21065","523800",100,0,"2001",1
"21066","523800",100,0,"2002",1
"21067","523800",100,0,"2003",1
"21068","523800",100,0,"2004",1
"21069","523800",100,0,"2005",1
"21070","523800",100,0,"2006",1
"21071","523800",100,0,"2007",1
"21072","523800",0,0,"2008",1
"21073","523800",0,0,"2009",1
"21074","523800",0,0,"2010",1
"21075","523800",0,0,"2011",1
"21101","532000",0,0,"1987",11
"21102","532000",0,0,"1988",11
"21103","532000",0,0,"1989",11
"21104","532000",0,0,"1990",11
"21105","532000",0,0,"1991",11
"21106","532000",0,0,"1992",11
"21107","532000",0,0,"1993",11
"21108","532000",0,0,"1994",11
"21109","532000",0,0,"1995",11
"21110","532000",0,0,"1996",11
"21111","532000",0,0,"1997",11
"21112","532000",0,0,"1998",11
"21113","532000",0,0,"1999",11
"21114","532000",0,0,"2000",11
"21115","532000",0,0,"2001",11
"21116","532000",0,1,"2002",11
"21117","532000",100,1,"2003",11
"21118","532000",100,1,"2004",11
"21119","532000",100,1,"2005",11
"21120","532000",100,1,"2006",11
"21121","532000",100,1,"2007",11
"21122","532000",100,1,"2008",11
"21123","532000",0,1,"2009",11
"21124","532000",0,1,"2010",11
"21125","532000",0,1,"2011",11
"21126","532200",0,0,"1987",8
"21127","532200",0,0,"1988",8
"21128","532200",0,0,"1989",8
"21129","532200",0,0,"1990",8
"21130","532200",0,0,"1991",8
"21131","532200",0,0,"1992",8
"21132","532200",0,0,"1993",8
"21133","532200",0,0,"1994",8
"21134","532200",0,0,"1995",8
"21135","532200",0,0,"1996",8
"21136","532200",0,0,"1997",8
"21137","532200",0,0,"1998",8
"21138","532200",0,0,"1999",8
"21139","532200",0,0,"2000",8
"21140","532200",0,0,"2001",8
"21141","532200",0,0,"2002",8
"21142","532200",0,0,"2003",8
"21143","532200",0,0,"2004",8
"21144","532200",0,1,"2005",8
"21145","532200",0,1,"2006",8
"21146","532200",100,1,"2007",8
"21147","532200",0,1,"2008",8
"21148","532200",0,1,"2009",8
"21149","532200",0,1,"2010",8
"21150","532200",0,1,"2011",8
"21176","532600",0,0,"1987",1
"21177","532600",0,0,"1988",1
"21178","532600",0,0,"1989",1
"21179","532600",0,0,"1990",1
"21180","532600",0,0,"1991",1
"21181","532600",0,0,"1992",1
"21182","532600",0,0,"1993",1
"21183","532600",0,0,"1994",1
"21184","532600",0,0,"1995",1
"21185","532600",0,0,"1996",1
"21186","532600",0,0,"1997",1
"21187","532600",0,0,"1998",1
"21188","532600",0,0,"1999",1
"21189","532600",0,0,"2000",1
"21190","532600",0,0,"2001",1
"21191","532600",0,0,"2002",1
"21192","532600",0,0,"2003",1
"21193","532600",0,0,"2004",1
"21194","532600",0,0,"2005",1
"21195","532600",0,0,"2006",1
"21196","532600",0,0,"2007",1
"21197","532600",0,0,"2008",1
"21198","532600",0,0,"2009",1
"21199","532600",0,0,"2010",1
"21200","532600",0,0,"2011",1
"21201","532800",0,0,"1987",23
"21202","532800",0,0,"1988",23
"21203","532800",0,0,"1989",23
"21204","532800",0,1,"1990",23
"21205","532800",0,1,"1991",23
"21206","532800",0,1,"1992",23
"21207","532800",0,1,"1993",23
"21208","532800",0,1,"1994",23
"21209","532800",0,1,"1995",23
"21210","532800",0,1,"1996",23
"21211","532800",0,1,"1997",23
"21212","532800",0,1,"1998",23
"21213","532800",0,1,"1999",23
"21214","532800",0,1,"2000",23
"21215","532800",0,1,"2001",23
"21216","532800",0,1,"2002",23
"21217","532800",100,1,"2003",23
"21218","532800",0,1,"2004",23
"21219","532800",100,1,"2005",23
"21220","532800",0,1,"2006",23
"21221","532800",0,1,"2007",23
"21222","532800",0,1,"2008",23
"21223","532800",100,1,"2009",23
"21224","532800",100,1,"2010",23
"21225","532800",100,1,"2011",23
"21251","533200",0,0,"1987",5
"21252","533200",0,0,"1988",5
"21253","533200",0,0,"1989",5
"21254","533200",0,0,"1990",5
"21255","533200",0,0,"1991",5
"21256","533200",0,0,"1992",5
"21257","533200",0,0,"1993",5
"21258","533200",0,0,"1994",5
"21259","533200",0,0,"1995",5
"21260","533200",0,0,"1996",5
"21261","533200",0,0,"1997",5
"21262","533200",0,0,"1998",5
"21263","533200",0,0,"1999",5
"21264","533200",100,0,"2000",5
"21265","533200",0,0,"2001",5
"21266","533200",0,0,"2002",5
"21267","533200",0,0,"2003",5
"21268","533200",0,0,"2004",5
"21269","533200",100,0,"2005",5
"21270","533200",0,0,"2006",5
"21271","533200",0,0,"2007",5
"21272","533200",0,1,"2008",5
"21273","533200",0,1,"2009",5
"21274","533200",100,1,"2010",5
"21275","533200",100,1,"2011",5
"21351","534000",0,0,"1987",23
"21352","534000",0,0,"1988",23
"21353","534000",0,0,"1989",23
"21354","534000",0,1,"1990",23
"21355","534000",0,1,"1991",23
"21356","534000",0,1,"1992",23
"21357","534000",0,1,"1993",23
"21358","534000",0,1,"1994",23
"21359","534000",0,1,"1995",23
"21360","534000",0,1,"1996",23
"21361","534000",100,1,"1997",23
"21362","534000",0,1,"1998",23
"21363","534000",0,1,"1999",23
"21364","534000",0,1,"2000",23
"21365","534000",0,1,"2001",23
"21366","534000",0,1,"2002",23
"21367","534000",0,1,"2003",23
"21368","534000",0,1,"2004",23
"21369","534000",0,1,"2005",23
"21370","534000",0,1,"2006",23
"21371","534000",0,1,"2007",23
"21372","534000",0,1,"2008",23
"21373","534000",100,1,"2009",23
"21374","534000",100,1,"2010",23
"21375","534000",0,1,"2011",23
"21376","534200",0,0,"1987",1
"21377","534200",0,0,"1988",1
"21378","534200",0,0,"1989",1
"21379","534200",0,0,"1990",1
"21380","534200",0,0,"1991",1
"21381","534200",0,0,"1992",1
"21382","534200",0,0,"1993",1
"21383","534200",0,0,"1994",1
"21384","534200",0,0,"1995",1
"21385","534200",0,0,"1996",1
"21386","534200",0,0,"1997",1
"21387","534200",0,0,"1998",1
"21388","534200",0,0,"1999",1
"21389","534200",0,0,"2000",1
"21390","534200",0,0,"2001",1
"21391","534200",0,0,"2002",1
"21392","534200",0,0,"2003",1
"21393","534200",0,0,"2004",1
"21394","534200",0,0,"2005",1
"21395","534200",0,0,"2006",1
"21396","534200",0,0,"2007",1
"21397","534200",0,0,"2008",1
"21398","534200",0,0,"2009",1
"21399","534200",0,0,"2010",1
"21400","534200",0,0,"2011",1
"21401","534400",0,0,"1987",23
"21402","534400",0,0,"1988",23
"21403","534400",0,0,"1989",23
"21404","534400",0,1,"1990",23
"21405","534400",0,1,"1991",23
"21406","534400",0,1,"1992",23
"21407","534400",0,1,"1993",23
"21408","534400",0,1,"1994",23
"21409","534400",0,1,"1995",23
"21410","534400",0,1,"1996",23
"21411","534400",0,1,"1997",23
"21412","534400",100,1,"1998",23
"21413","534400",100,1,"1999",23
"21414","534400",100,1,"2000",23
"21415","534400",100,1,"2001",23
"21416","534400",0,1,"2002",23
"21417","534400",100,1,"2003",23
"21418","534400",100,1,"2004",23
"21419","534400",100,1,"2005",23
"21420","534400",100,1,"2006",23
"21421","534400",100,1,"2007",23
"21422","534400",100,1,"2008",23
"21423","534400",100,1,"2009",23
"21424","534400",100,1,"2010",23
"21425","534400",100,1,"2011",23
"21426","534600",0,0,"1987",23
"21427","534600",0,0,"1988",23
"21428","534600",0,0,"1989",23
"21429","534600",0,1,"1990",23
"21430","534600",0,1,"1991",23
"21431","534600",0,1,"1992",23
"21432","534600",0,1,"1993",23
"21433","534600",0,1,"1994",23
"21434","534600",0,1,"1995",23
