"Z","D","Y"
1,1,1.14849758148193
1,1,1.07685124874115
1,2,0.628386855125427
1,2,1.39952826499939
1,2,1.33834540843964
1,2,0.228402599692345
1,2,0.691850423812866
1,1,1.55457031726837
1,2,0.662765979766846
1,0,-1.4277606010437
1,2,-1.00141620635986
1,2,1.48418605327606
1,1,1.5038126707077
1,0,-1.39927685260773
1,1,-0.391263455152512
1,0,-1.38879370689392
1,0,1.60342621803284
1,1,1.36859655380249
1,1,1.21419262886047
1,1,-0.00688366079702973
1,1,1.63858509063721
1,1,0.427051872014999
1,1,0.232227548956871
1,1,0.903059720993042
1,1,1.06272494792938
1,0,-0.989312767982483
1,0,0.650642037391663
1,1,1.20410120487213
1,0,-1.29136443138123
1,0,-1.04845523834229
1,2,0.310826510190964
1,2,0.232843637466431
1,2,1.55233871936798
1,0,0.334134876728058
1,2,1.8270605802536
0,0,-1.60168480873108
0,0,-1.39564347267151
0,0,-1.56989169120789
0,0,-0.639598309993744
1,0,-0.872652888298035
1,2,0.412400037050247
1,2,0.925494074821472
1,2,1.50452625751495
1,2,-0.608887851238251
1,2,1.1095210313797
1,2,1.14488244056702
1,2,0.681138873100281
1,1,0.732975244522095
1,2,-0.0817705765366554
1,2,1.11172556877136
1,2,1.07933568954468
1,2,0.788429141044617
1,2,1.26306080818176
1,2,1.01787078380585
1,2,-0.0492347553372383
1,2,-0.376766324043274
1,2,0.869560182094574
1,1,1.12876856327057
1,2,1.27955055236816
1,1,0.135353103280067
1,0,0.428096175193787
1,2,0.178938820958138
1,0,-0.0027777913492173
1,0,0.0746589526534081
1,2,0.89365029335022
1,0,-0.828446984291077
1,1,0.731975972652435
1,0,-1.17692887783051
1,0,-1.14065790176392
1,1,1.34073150157928
1,2,1.64133214950562
1,0,-1.31680881977081
1,1,0.711468398571014
1,0,0.605106711387634
1,2,1.38741230964661
1,0,0.122422277927399
1,0,0.840292096138
1,0,-1.60168480873108
1,0,-1.18899071216583
1,1,-0.152083560824394
1,0,-1.02049696445465
1,2,-0.651272296905518
1,0,-1.28168654441833
1,1,0.0395171120762825
1,0,-1.60168480873108
1,2,0.703058183193207
1,0,1.0645078420639
1,1,0.437996387481689
1,0,-1.52029454708099
1,1,-0.335835486650467
1,2,1.12757551670074
0,1,0.00369778531603515
0,1,0.872796237468719
0,0,-0.587435603141785
0,1,1.24842596054077
0,1,1.49983692169189
0,1,1.75584411621094
0,1,-0.144065320491791
0,1,1.50835609436035
0,0,0.317423343658447
0,1,0.421712070703506
0,1,-0.595723986625671
0,1,1.69161462783813
0,0,0.0670163333415985
0,1,1.32341599464417
0,1,0.242951408028603
0,1,-0.295427560806274
0,2,0.850577592849731
0,2,0.25271263718605
0,0,-0.492061227560043
0,1,0.192899882793427
1,2,0.18773677945137
1,2,-0.809994757175446
1,2,-1.00653266906738
1,2,0.133234396576881
1,0,0.14953850209713
1,2,-0.449087709188461
1,0,-0.671911954879761
1,2,0.00225412263534963
1,2,-0.838723838329315
1,0,-1.11651217937469
1,2,1.1011073589325
1,2,-0.571855664253235
1,2,0.136163294315338
1,2,-0.555563807487488
1,2,0.459723949432373
1,0,-1.07580959796906
1,0,-0.935912609100342
1,2,0.981959342956543
1,2,-0.752492129802704
1,0,-1.35878551006317
1,0,-0.764968812465668
1,2,1.11903917789459
1,2,1.53732120990753
0,0,-0.955619394779205
0,0,1.2832647562027
0,1,0.362566977739334
0,1,1.17651951313019
0,1,0.600848615169525
0,0,-1.25068891048431
0,0,1.47681593894958
0,0,-1.43170583248138
0,0,-1.29392743110657
0,1,0.7300865650177
0,0,0.929193735122681
0,0,-0.238337501883507
0,0,-0.629451513290405
0,0,0.00252910796552896
0,0,-0.474917441606522
0,0,1.0915048122406
1,2,0.832473993301392
1,0,0.383140474557877
1,2,0.535008370876312
1,2,1.8270605802536
1,2,-1.39247632026672
1,2,1.8270605802536
1,1,0.743026316165924
1,2,1.28163063526154
1,1,1.67210674285889
1,0,-1.06691002845764
1,1,1.07870233058929
1,0,-0.797169387340546
1,2,0.634793102741241
1,2,0.578747868537903
1,2,0.0189963784068823
1,2,1.19948148727417
1,2,0.96394407749176
1,2,0.792498290538788
1,1,1.16649031639099
1,1,1.31008982658386
1,2,0.809408605098724
1,0,-1.25447463989258
1,2,0.741432785987854
1,1,0.278455227613449
1,0,0.253312528133392
1,1,0.484259814023972
1,1,-1.09551155567169
1,1,-0.406840980052948
1,1,1.20878171920776
1,2,0.215514555573463
1,1,0.369681775569916
1,1,-0.31363183259964
1,1,0.141684427857399
1,2,0.819151341915131
1,1,-0.00139408861286938
1,2,-0.265080451965332
1,1,0.183470025658607
1,1,-0.679490685462952
1,1,-0.464331179857254
1,1,0.478104829788208
1,2,0.134874373674393
1,1,-0.0537704862654209
1,1,1.43842577934265
1,1,0.546370446681976
1,1,1.05594575405121
1,0,-1.60168480873108
1,1,1.31690037250519
1,2,1.62478303909302
1,2,1.78255021572113
1,1,1.06539344787598
1,1,1.39463746547699
1,1,1.59995722770691
1,2,1.17144703865051
1,2,0.208229288458824
1,2,1.6115095615387
1,1,1.6563892364502
1,1,1.52092146873474
1,2,1.50759017467499
1,1,1.23674702644348
1,1,1.06654191017151
1,1,-0.467923015356064
1,0,-1.60168480873108
1,1,1.62878513336182
1,0,-0.872657895088196
1,1,0.975393116474152
1,0,0.0745606943964958
1,2,0.516361773014069
1,2,-1.37402653694153
1,1,-0.300674140453339
1,2,0.178916707634926
1,0,-0.703923583030701
1,1,1.37022507190704
1,1,-1.03891980648041
1,2,0.382910579442978
1,2,1.28848528862
1,1,-0.118333160877228
1,2,0.939588487148285
1,2,0.586889386177063
1,2,-0.0717145279049873
1,2,1.37823271751404
1,2,0.461312174797058
1,1,0.946399807929993
1,0,1.77039921283722
1,1,1.482217669487
1,1,0.418552249670029
1,1,0.631065964698792
1,2,0.466855704784393
1,1,-0.299883395433426
1,0,-0.618661642074585
1,1,1.03524053096771
1,1,-0.688714444637299
1,0,-0.769341230392456
1,2,-0.867082417011261
1,2,-0.424961775541306
1,1,-1.35687780380249
1,0,-1.39311230182648
1,2,1.28527665138245
1,2,0.311595022678375
1,1,0.712512135505676
1,2,-0.167167469859123
1,1,0.696345567703247
1,2,1.47236490249634
1,2,1.1933366060257
1,2,-0.9486323595047
1,2,-0.072688601911068
1,0,-0.434092015028
1,0,1.06285238265991
0,1,-0.887403011322021
0,1,-0.444828182458878
0,0,-0.645566582679749
0,1,-0.859213888645172
0,0,-1.50930559635162
0,1,-0.333832144737244
0,1,1.79844379425049
0,1,0.266242563724518
0,0,-1.14576184749603
0,1,0.177688241004944
0,0,-1.15275144577026
0,0,-1.11587619781494
0,1,1.02534639835358
0,1,0.849960148334503
0,1,-0.161646097898483
0,2,0.220190271735191
0,2,0.562625467777252
1,0,-1.21380877494812
1,0,0.76713490486145
1,1,0.450983732938766
1,2,-0.0610865466296673
1,2,0.645253241062164
1,0,-1.60168480873108
1,0,-1.25322496891022
1,0,-1.50630533695221
1,2,-0.687302768230438
1,1,-0.863041281700134
1,1,-0.280719250440598
1,2,0.561987161636353
1,2,0.0412994734942913
1,0,-0.81953763961792
1,1,0.617314517498016
1,0,-0.287229984998703
1,2,0.380437523126602
1,2,-0.103760406374931
1,2,-0.284126877784729
1,2,1.24673223495483
1,0,0.0672381073236465
1,0,-1.23413681983948
1,0,-1.04275214672089
1,0,-0.295334160327911
1,0,-0.463609397411346
1,2,-0.233120441436768
1,1,0.333641290664673
1,0,-0.0664091110229492
1,2,0.546164393424988
1,1,1.44447910785675
1,2,0.718040823936462
1,0,-0.453926652669907
1,2,1.2336562871933
1,2,1.64964473247528
1,2,-0.0192350596189499
1,1,1.22121858596802
1,2,-1.15509605407715
1,1,-0.237178608775139
1,2,0.264894336462021
1,2,-0.02939148619771
1,2,0.812894880771637
0,0,-1.47451233863831
0,0,-1.43000197410583
0,0,-0.820605516433716
0,0,-1.24051511287689
0,0,-1.58388066291809
0,0,-1.05223858356476
0,0,-0.920659184455872
0,0,-0.519410610198975
0,0,-1.60168480873108
0,0,-1.27485167980194
1,1,1.16660857200623
1,2,-0.465408951044083
1,1,1.73859488964081
1,2,-0.257543385028839
1,1,0.0472039319574833
1,2,1.44181156158447
1,2,1.62134909629822
1,1,1.14094161987305
1,2,0.334962129592896
1,1,0.153127819299698
1,2,-0.339449346065521
1,0,-1.24938273429871
1,2,-0.515698611736298
1,2,-0.161096170544624
1,1,1.38352501392365
1,1,1.80205810070038
1,1,0.842608869075775
