"","Year","MunCode","Party","SIGLA_PARTIDO","NOME_CANDIDATO","Voteshare","Winner","Woman","Margin","Voters","Female.Voters","Male.Voters","Recruit.Share","Gender.Gap","Attrition.Rate","Attrition.Rate.Female","Attrition.Rate.Male","Switch.Rate.Female","Switch.Rate.Male","Renominated","Advanced","Cumulative.Female.Recruits.Share","Recruit.Share.Lagged","Gender.Gap.Lagged","Attrition.Rate.Lagged","University","Incumbent","Married","Age","Dynastic","Insider","Time.In.Party","Time.In.Politics","Prior.Office","First.Female.Mayor","Prior.Female.Mayors","Challenger_Incumbent","Challenger_Time.In.Politics","Illiteracy_2000","UrbanizationRate_2000","HDI_2000","HDI_2010","Population_2000","Female.Participation.Rate","Voter.Gender.Ratio","PT.Deputies.Voteshare","Gender.Gap.Year1","Gender.Gap.Year2","Gender.Gap.Year3","Gender.Gap.Year4","Woman.CouncilCandidatesShare.AllParties","Woman.Councilors.Share.AllParties","Female.Donations.Ratio"
"50",2012,"10480","PSD","PSD","MARIA JOSE DE SOUSA MOURA",0.360887096774194,FALSE,TRUE,-0.278225806451613,3752,1918,1830,2.13219616204691,1.16811113580289,0.75,1,0.6,1,0.6,FALSE,NA,33.3680917622523,5.18700518700519,2.86686042029357,0.263157894736842,TRUE,FALSE,TRUE,44,TRUE,FALSE,1,9,"VEREADOR",TRUE,0,FALSE,13,42.431,0.381501632208923,0.357855397,0.6024260559,4595,0.294505494505495,1.04808743169399,0.0873612602935911,1.16811113580289,0,0,0,0.379310344827586,0.111111111111111,0.967249245955146
"51",2012,"10499","PTB","PTB","BENILDE DA SILVA MACEDO",0.425892711560411,FALSE,TRUE,-0.148214576879178,7697,3769,3920,0.12992074834351,-0.265322366675511,0,0,0,0,NA,FALSE,NA,49.349960201645,0.289855072463768,-0.597550044816253,0,FALSE,FALSE,TRUE,54,TRUE,TRUE,5,17,"None",TRUE,0,TRUE,13,42.067,0.374751243781095,0.576117687,0.540628124,8040,0.235294117647059,0.961479591836735,0.237816049835104,0,0,-0.265322366675511,0,0.346153846153846,0.333333333333333,1.40080461949207
"52",2004,"10502","MDB","PMDB","MARIA DAS MERCES CRISTOVAO DE CASTRO MENEZES",0.335074327038971,FALSE,TRUE,-0.0220972278023303,2972,1439,1532,0.672947510094213,-0.0421855183012572,0.5,0,1,0,1,FALSE,FALSE,39.6108408617095,0,0,0,TRUE,TRUE,TRUE,47,NA,NA,NA,5,"PREFEITO",NA,NA,FALSE,12,36.104,0.223043893129771,0.419149606,0.6503999107,4192,0.247368421052632,0.939295039164491,0.0961038961038961,0,0,1.26329751041937,0,0.28,0.333333333333333,0.93057744959761
"53",2012,"10502","PTB","PTB","LEILA SANDRA SILVA DIAS",0.210372771474878,FALSE,TRUE,-0.301134521880065,3824,1829,1994,0.523012552301255,1.00300902708124,0,0,0,NA,0,FALSE,NA,78.1848004373975,7.64223039909425,-1.15666259490606,0.111111111111111,FALSE,FALSE,TRUE,38,TRUE,FALSE,1,13,"None",FALSE,1,TRUE,9,36.104,0.223043893129771,0.419149606,0.6503999107,4192,0.247368421052632,0.917251755265797,0.154589371980676,0,0,1.00300902708124,0,0.318181818181818,0.111111111111111,1.37125340542017
"54",2012,"10553","PSB","PSB","GLAUCIA RUTH MOREIRA CAMPOS",0.391422530957415,FALSE,TRUE,-0.217154938085171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,36,FALSE,NA,NA,17,"VEREADOR",TRUE,0,TRUE,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2016,"10553","PSB","PSB","GLAUCIA RUTH MOREIRA CAMPOS",0.423782920989625,FALSE,TRUE,-0.15243415802075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,40,FALSE,NA,NA,21,"VEREADOR",TRUE,0,FALSE,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",2004,"10561","MDB","PMDB","EUNICE RIBEIRO DE SANTANA",0.422260470453242,FALSE,TRUE,-0.155479059093517,4260,2126,2132,0.234741784037559,0.469043151969981,0,0,0,NA,0,TRUE,FALSE,50.3292568203198,12.3032904148784,4.29759967893419,0.418604651162791,TRUE,FALSE,TRUE,52,FALSE,NA,NA,1,"None",TRUE,0,FALSE,5,26.111,0.161675245671502,0.479667636,0.5541713527,4274,0.200956937799043,0.99718574108818,0.0688231245698555,0,0,0.469043151969981,0,0.173913043478261,0,0.107364607717471
"57",2008,"10561","MDB","PMDB","EUNICE RIBEIRO DE SANTANA",0.388429752066116,FALSE,TRUE,-0.223140495867769,4055,2037,2016,0.986436498150432,0.997177221404026,0,0,0,0,0,FALSE,FALSE,73.1467844869907,0.234741784037559,0.469043151969981,0,TRUE,FALSE,TRUE,56,FALSE,NA,NA,5,"None",TRUE,0,TRUE,9,26.111,0.161675245671502,0.479667636,0.5541713527,4274,0.200956937799043,1.01041666666667,0.0639606396063961,0,0,1.49320896743577,0,0.304347826086957,0.111111111111111,0.616547645568954
"58",2016,"10561","PP","PP","MICHELLE DE OLIVEIRA CRUZ",0.501403419239602,TRUE,TRUE,0.00280683847920393,4281,2114,2167,8.8764307404812,3.51819827733365,0,0,0,0,0,NA,NA,97.445600756859,2.54394079555967,3.25103599737553,0.727272727272727,TRUE,FALSE,TRUE,31,TRUE,FALSE,0,5,"None",TRUE,0,TRUE,13,26.111,0.161675245671502,0.479667636,0.5541713527,4274,0.200956937799043,0.975542224273189,0.0729032258064516,0,0.461467466543609,4.02594346521465,-0.969212654424609,0.363636363636364,0.111111111111111,2.22241027325738
"59",2008,"10570","PSB","PSB","DIANA MESSIAS NOGUEIRA PARANAGUA",0.244396131644051,FALSE,TRUE,-0.160056975785291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,TRUE,36,TRUE,NA,NA,9,"None",TRUE,0,FALSE,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",2004,"10596","DEM","PFL","SANDRA REGINA CAVALCANTE LEMOS AREIA LEAO",0.549541489599642,TRUE,TRUE,0.0990829791992843,5335,2456,2873,0,0,0,0,0,NA,NA,NA,NA,26.8729641693811,13.7805512220489,3.20923912451739,0.433962264150943,FALSE,FALSE,TRUE,39,TRUE,NA,NA,1,"None",TRUE,0,FALSE,1,32.873,0.355613737871554,0.429732062,0.5805369063,6493,0.153246753246753,0.854855551688131,0.0312865497076023,0,0,0,0,0.259259259259259,0,NA
"61",2016,"10596","PTB","PTB","CARMEN ZELIA CASTRO DA SILVA SOUZA",0.430128624373229,FALSE,TRUE,-0.139742751253543,5658,2648,3008,6.53941322021916,3.77944815838529,0,0,0,0,0,NA,NA,79.6827794561934,1.47112909157779,2.80701754385965,0.125,TRUE,FALSE,TRUE,48,NA,TRUE,9,9,"None",FALSE,1,FALSE,13,32.873,0.355613737871554,0.429732062,0.5805369063,6493,0.153246753246753,0.88031914893617,0.295558546433378,0.332446808510638,0,0,3.44700134987465,0.4,0.444444444444444,1.00264096460764
"62",2016,"10618","PROS","PROS","JOQUEBEDE DIAS DOS SANTOS NUNES",0.264670862391563,FALSE,TRUE,-0.183704711685661,7949,3951,3997,0.125801987671405,0.250187640730548,0,0,0,NA,0,NA,NA,91.6223740825108,2.61780104712042,1.56061024405211,0,TRUE,FALSE,TRUE,36,TRUE,FALSE,1,1,"None",TRUE,0,FALSE,NA,35.282,0.665659725968281,0.429099422,0.5805468236,9269,0.35140562248996,0.988491368526395,0.329883285619907,0,0.250187640730548,0,0,0.355555555555556,0.111111111111111,0.657362818781932
"63",2004,"10634","MDB","PMDB","ESTELITA GUERRA DE MACEDO",0.454873646209386,FALSE,TRUE,-0.0902527075812274,7177,3493,3677,0.41800195067577,0.81588251291814,0.333333333333333,0,0.333333333333333,NA,0.333333333333333,FALSE,FALSE,40.3664471800744,23.1824925816024,7.36820876637548,0.312,TRUE,FALSE,FALSE,52,FALSE,NA,NA,9,"None",TRUE,0,TRUE,12,22.456,0.553372557259929,0.38949156,0.5613355623,9518,0.374301675977654,0.949959205874354,0.0567431014380101,0.27196083763938,0.27196083763938,0.27196083763938,0,0.193548387096774,0.444444444444444,0.622140221402214
"64",2012,"10642","PTB","PTB","MARCIA APARECIDA PEREIRA DA CRUZ",0.640676719382126,TRUE,TRUE,0.281353438764252,3590,1751,1835,0,0,0,0,0,NA,NA,TRUE,NA,49.114791547687,4.835297673013,1.00858524761812,0.25,TRUE,FALSE,FALSE,29,FALSE,TRUE,5,5,"None",TRUE,0,FALSE,1,43.519,0.299548419468138,0.257065529,0.5167436669,3986,0.365558912386707,0.954223433242507,0.137003311258278,0,0,0,0,0.357142857142857,0.111111111111111,0.960161713107143
"65",2016,"10642","PT","PT","MARCIA APARECIDA PEREIRA DA CRUZ",0.205412907702984,FALSE,TRUE,-0.549618320610687,3274,1617,1657,6.41417226634087,2.89807040388987,0,0,0,0,0,NA,NA,95.856524427953,9.74930362116992,-4.36371898035688,0,TRUE,TRUE,FALSE,33,FALSE,FALSE,1,9,"PREFEITO",TRUE,0,FALSE,13,43.519,0.299548419468138,0.257065529,0.5167436669,3986,0.365558912386707,0.975859987929994,0.204131227217497,0,0,0,2.89807040388987,0.36,0.222222222222222,1.20420964647328
"66",2004,"10650","MDB","PMDB","JUSTINA TERESINHA ROSSI RIBEIRO COSTA",0.362726535028401,FALSE,TRUE,-0.233567757641331,9030,4699,4326,7.53045404208195,2.8437307315069,0.397058823529412,0.310344827586207,0.461538461538462,0.172413793103448,0.205128205128205,FALSE,FALSE,27.2398382634603,11.986531986532,5.60082400250834,0.438202247191011,FALSE,FALSE,TRUE,49,TRUE,NA,NA,1,"VEREADOR",FALSE,1,FALSE,10,33.495,0.821042517415326,0.350493241,0.6172668459,12489,0.348299319727891,1.08622283865002,0.258839528558477,0,0.231160425335183,3.00149440123448,-0.38892409506277,0.210526315789474,0,0.514973097173647
"67",2008,"10650","MDB","PMDB","FRANCISCA ALVES DIAS",0.31014530024431,FALSE,TRUE,-0.070978526424071,9823,5136,4682,1.73063218975873,1.18119902430066,0.117647058823529,0.166666666666667,0.0909090909090909,0.166666666666667,0.0909090909090909,FALSE,FALSE,67.1728971962617,7.53045404208195,2.8437307315069,0.397058823529412,FALSE,FALSE,FALSE,63,TRUE,NA,NA,9,"None",FALSE,1,FALSE,1,33.495,0.821042517415326,0.350493241,0.6172668459,12489,0.348299319727891,1.09696710807347,0.152314316469322,-0.175824161200648,0.213583938487826,0.32686327034936,0.640751815463477,0.355263157894737,0.222222222222222,0.816108721740461
"68",2012,"10650","CIDADANIA","PPS","JUSTINA TERESINHA ROSSI RIBEIRO COSTA",0.305830583058306,FALSE,TRUE,-0.177973352890845,9932,5175,4753,3.02053966975433,0.660980961935051,0.133333333333333,0,0.25,0,0.25,FALSE,NA,94.4927536231884,1.11982082866741,0.716271370037833,0.363636363636364,FALSE,FALSE,FALSE,57,TRUE,NA,NA,9,"VEREADOR",FALSE,1,FALSE,9,33.495,0.821042517415326,0.350493241,0.6172668459,12489,0.348299319727891,1.08878602987587,0.129924681344148,0,0,0.854217676910896,0.227550156473765,0.338461538461538,0.111111111111111,0.856952022807955
"69",2004,"10669","PL","PL","REJANE RESENDE E SILVA",0.457178449081283,TRUE,TRUE,0.0258486452818437,3650,1765,1880,26.8493150684932,-9.38761979386414,0.112244897959184,0.0714285714285714,0.166666666666667,0.0714285714285714,0.166666666666667,FALSE,FALSE,54.957507082153,1.39392249790912,1.52098176041675,0.8,FALSE,TRUE,FALSE,43,NA,NA,NA,NA,"PREFEITO",NA,NA,FALSE,9,49.196,0.197872340425532,0.374479592,0.6289662938,5170,0.205175600739372,0.938829787234043,0.0281903607153683,0,0,-8.35844735097342,0,0.294117647058824,0.444444444444444,2.12115528882221
"70",2012,"10677","PRTB","PRTB","FRANCISCA IVETE DO NASCIMENTO LIMA",0.458948164964056,FALSE,TRUE,-0.036322360953462,6181,3184,2989,1.94143342501213,0.122938210624888,0.25,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,TRUE,NA,112.751256281407,0.514226945491944,0.376581963081978,0,TRUE,TRUE,TRUE,49,TRUE,TRUE,5,5,"PREFEITO",TRUE,0,FALSE,13,31.158,0.560127645280484,0.40586266,0.6109568011,5954,0.285067873303167,1.06523921043827,0.087863590772317,0,0,-0.525692194663515,1.08563896767208,0.333333333333333,0.333333333333333,1.09718896536738
"71",2016,"10677","PRTB","PRTB","FRANCISCA IVETE DO NASCIMENTO LIMA",0.499804839968774,FALSE,TRUE,-0.000390320062451155,5500,2847,2653,0,0,0,0,0,NA,NA,NA,NA,156.30488233228,1.94143342501213,0.122938210624888,0.25,TRUE,FALSE,TRUE,53,TRUE,TRUE,9,9,"PREFEITO",TRUE,0,FALSE,9,31.158,0.560127645280484,0.40586266,0.6109568011,5954,0.285067873303167,1.07312476441764,0.125025662081708,0,0,0,0,0.333333333333333,0.444444444444444,1.27783786281455
"72",2004,"10685","PTB","PTB","MARIA DAS VIRGENS DIAS",0.40459679017238,FALSE,TRUE,-0.190806419655241,6248,2905,3340,2.56081946222791,0.928607501004875,0.125,0,0.2,0,0.1,FALSE,FALSE,45.0946643717728,15.2083744815327,4.92043162076976,0.142857142857143,FALSE,FALSE,TRUE,52,TRUE,FALSE,1,1,"VEREADOR",TRUE,0,FALSE,16,30.398,0.0960826130878887,0.320795586,0.5423166318,8909,0.165948275862069,0.869760479041916,0.0547882136279926,0.329805105795294,0,0.598802395209581,0,0.2,0,0.368672389040454
"73",2012,"10685","PTB","PTB","MARIA DAS VIRGENS DIAS",0.442827078218169,FALSE,TRUE,-0.0294633461943178,7306,3479,3824,0.410621407062688,0.784518828451883,0,0,0,NA,0,TRUE,NA,63.8114400689853,1.44550448106389,1.588696133429,0.1,FALSE,FALSE,TRUE,60,TRUE,TRUE,9,9,"VEREADOR",TRUE,0,FALSE,9,30.398,0.0960826130878887,0.320795586,0.5423166318,8909,0.165948275862069,0.909780334728033,0.0265286923800564,0,0,1.04602510460251,0.523012552301255,0.333333333333333,0,0.906313874365763
"74",2016,"10685","PP","PP","MARIA DAS VIRGENS DIAS",0.56477333811145,TRUE,TRUE,0.129546676222899,6243,3048,3195,10.4116610603876,1.11209690338003,0,0,0,0,0,NA,NA,75.7874015748032,1.23186422118806,2.35355648535565,0,FALSE,FALSE,TRUE,64,TRUE,FALSE,0,13,"VEREADOR",TRUE,0,TRUE,13,30.398,0.0960826130878887,0.320795586,0.5423166318,8909,0.165948275862069,0.953990610328639,0.176380661188611,0,0,2.20201348070928,-1.08991657732924,0.32,0.111111111111111,1.4651211242946
"75",2016,"10707","PROS","PROS","GABRIELA OLIVEIRA COELHO DA LUZ",0.535166012138522,TRUE,TRUE,0.0703320242770439,3613,1697,1915,0,0,0,0,0,NA,NA,NA,NA,102.533883323512,2.11608222490931,0.353844572670279,0,TRUE,FALSE,FALSE,32,TRUE,FALSE,0,5,"VEREADOR",TRUE,0,TRUE,13,37.483,0.104281969123216,0.125248649,0.5456336774,3433,0.227129337539432,0.886161879895561,0.210681244743482,0,0,0,0,0.31578947368421,0.222222222222222,0.800916709478551
"76",2008,"10715","PSDB","PSDB","TERESINHA DE JESUS MIRANDA DANTAS ARAUJO",0.515045929680076,TRUE,TRUE,0.030091859360152,3647,1785,1857,0,0,0,0,0,NA,NA,FALSE,FALSE,84.0336134453782,4.57875457875458,2.83731717353084,0,FALSE,FALSE,TRUE,55,FALSE,TRUE,9,9,"None",TRUE,0,FALSE,9,32.659,0.668815663801337,0.352613929,0.6012678078,4188,0.34320987654321,0.961227786752827,0.195301027900147,0,0,0,0,0.340909090909091,0.111111111111111,1.36495191858837
"77",2008,"10715","PSDB","PSDB","TERESINHA DE JESUS MIRANDA DANTAS ARAUJO",0.515045929680076,TRUE,TRUE,0.030091859360152,3647,1785,1857,0,0,0,0,0,NA,NA,FALSE,FALSE,84.0336134453782,4.57875457875458,2.83731717353084,0,FALSE,FALSE,TRUE,55,FALSE,TRUE,9,9,"None",TRUE,0,FALSE,9,32.659,0.668815663801337,0.352613929,0.6012678078,4188,0.34320987654321,0.961227786752827,0.195301027900147,0,0,0,0,0.340909090909091,0.111111111111111,1.36495191858837
"78",2012,"10731","PT","PT","VILMA CARVALHO AMORIM",0.353990656992347,FALSE,TRUE,-0.0815028327204055,28653,14583,14060,1.291313300527,-0.162356078401077,0.0540540540540541,0.1,0,0.1,0,TRUE,NA,69.3958719056436,4.01049475262369,0.226475762281747,0.186915887850467,TRUE,FALSE,TRUE,41,TRUE,TRUE,20,20,"VEREADOR",TRUE,0,FALSE,2,36.879,0.608552824543908,0.352640768,0.584308652,34094,0.3875,1.03719772403983,0.269419025324537,0,0,0.101732867895343,0.0966313491351658,0.317829457364341,0,0.855974177022356
"79",2016,"10731","PT","PT","VILMA CARVALHO AMORIM",0.494839048285514,TRUE,TRUE,0.0453988803358992,26866,13898,12968,1.15387478597484,0.601711384672802,0,0,0,0,0,NA,NA,92.675205065477,1.291313300527,-0.162356078401077,0.0540540540540541,TRUE,FALSE,FALSE,45,TRUE,TRUE,24,24,"VEREADOR",TRUE,0,FALSE,22,36.879,0.608552824543908,0.352640768,0.584308652,34094,0.3875,1.07171499074645,0.283200244138141,0,0,0.63754352345355,-0.0358321387807476,0.365853658536585,0.0769230769230769,1.13964170003002
"80",2012,"10740","PTB","PTB","IRACEMA LUIZA DE PAIVA GOMES MONTEIRO DE CASTO",0.448425310603872,FALSE,TRUE,-0.103149378792257,4166,2052,2114,0,0,0,0,0,NA,NA,FALSE,NA,125.243664717349,4.97082342770694,-3.45525944393907,0.0434782608695652,TRUE,FALSE,TRUE,51,FALSE,FALSE,1,9,"None",TRUE,0,FALSE,13,47.596,0.181786522723315,0.325943761,0.5167795497,5743,0.281081081081081,0.970671712393567,0.151333533113575,0,0,0,0,0.372549019607843,0.444444444444444,0.707559251385753
"81",2012,"10766","PSDB","PSDB","ANA CLAUDIA DO O SILVA",0.505787619526925,TRUE,TRUE,0.01157523905385,4836,2273,2563,0,0,0,0,0,NA,NA,FALSE,NA,127.144742630884,0.751126690035053,-0.607463154751932,0,FALSE,FALSE,FALSE,32,FALSE,FALSE,1,1,"None",TRUE,0,TRUE,9,36.042,0.165642722117202,0.285971204,0.5939823079,4232,0.20844327176781,0.886851346078814,0.114085792515972,0,0,0,0,0.338235294117647,0,0.937892034998576
"82",2004,"10804","PT","PT","ELIENES FRANCISCA DOS ANJOS",0.499198717948718,FALSE,TRUE,-0.0016025641025641,2955,1463,1483,19.6277495769882,9.23752401908345,0.0689655172413793,0.136363636363636,0.0277777777777778,0.0909090909090909,0.0277777777777778,FALSE,FALSE,17.7717019822283,12.3226288274832,9.80639886617724,0.181818181818182,FALSE,FALSE,TRUE,29,FALSE,FALSE,1,1,"None",TRUE,0,FALSE,5,59.016,0.186539260490237,0.265667917,NA,4814,0.162393162393162,0.986513823331086,0.0144153764014949,0.665090667574963,0,7.89812451806277,0.674308833445718,0.111111111111111,0,1.03620841919341
"83",2012,"10804","PL","PR","IRACELMA DUARTE DA SILVA",0.476396174020364,FALSE,TRUE,-0.0472076519592718,3916,1879,2030,0.255362614913177,-0.532197977647685,0,0,0,0,NA,FALSE,NA,51.0910058541778,0.278551532033426,0.540540540540541,0,FALSE,FALSE,FALSE,29,FALSE,NA,NA,9,"None",TRUE,0,FALSE,5,59.016,0.186539260490237,0.265667917,NA,4814,0.162393162393162,0.925615763546798,0.204065040650407,0,0,-0.532197977647685,0,0.318181818181818,0.111111111111111,0.693044974195134
"84",2012,"10812","PSB","PSB","ANA NERE FERREIRA DE BRITO",0.468156424581006,FALSE,TRUE,-0.0636871508379888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,40,FALSE,NA,NA,NA,"None",TRUE,0,FALSE,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",2016,"10812","PSB","PSB","ANA NERE FERREIRA DE BRITO",0.396381113938366,FALSE,TRUE,-0.207237772123268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,44,FALSE,NA,NA,NA,"None",TRUE,0,TRUE,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2016,"10820","DC","PSDC","MARINA DE OLIVEIRA BRITO",0.446718648473034,FALSE,TRUE,-0.106562703053931,7415,3624,3791,0,0,0,0,0,NA,NA,NA,NA,152.317880794702,1.90969854044469,-0.216091531319818,0,TRUE,FALSE,TRUE,52,FALSE,NA,NA,9,"None",FALSE,1,TRUE,36,36.766,0.82446134347275,0.356174394,0.544759409,7890,0.357630979498861,0.955948298601952,0.190335886859163,0,0,0,0,0.34375,0.444444444444444,2.18896090119216
"87",2004,"10839","DEM","PFL","MARIA CARLEUSA DOS SANTOS BATISTA DE CARVALHO",0.526849642004773,TRUE,TRUE,0.0536992840095465,5572,2756,2812,0,0,0,0,0,NA,NA,FALSE,FALSE,48.6211901306241,2.90644868301544,-0.098444106770573,0.5625,TRUE,TRUE,TRUE,56,TRUE,NA,NA,19,"PREFEITO",NA,NA,FALSE,5,35.836,0.47621752094278,0.475185347,0.5494354349,7043,0.347389558232932,0.980085348506401,0.133894066833371,0,0,0,0,0.222222222222222,0.111111111111111,0.424962852897474
"88",2012,"10839","MDB","PMDB","MARIA CARLEUSA DOS SANTOS BATISTA DE CARVALHO",0.481572080887149,FALSE,TRUE,-0.0368558382257012,6720,3384,3336,6.8452380952381,2.47886796945422,0,0,0,0,0,FALSE,NA,70.3309692671395,1.83434457457316,1.37858576582695,0.0769230769230769,TRUE,FALSE,FALSE,64,TRUE,NA,NA,27,"PREFEITO",TRUE,0,TRUE,13,35.836,0.47621752094278,0.475185347,0.5494354349,7043,0.347389558232932,1.01438848920863,0.253228962818004,0,0,2.77862816130075,0.907784410769257,0.333333333333333,0,0.332277275110661
"89",2012,"10847","MDB","PMDB","KAYLANNE DA SILVA OLIVEIRA",0.376228775692583,FALSE,TRUE,-0.247542448614835,4167,1947,2219,1.19990400767939,0.324738976292203,0.2,0.5,0,0,0,TRUE,NA,79.0960451977401,1.06923282544774,-0.147104624716565,0,TRUE,FALSE,FALSE,23,NA,NA,NA,1,"None",TRUE,0,TRUE,9,44.673,0.123054114158636,0.321075134,0.5855562792,4047,0.202631578947368,0.877422262280306,0.644096064042695,0,0,0,0.198824505085533,0.4,0.333333333333333,0.860607255520505
"90",2016,"10847","MDB","PMDB","KAYLANNE DA SILVA OLIVEIRA",0.488365873228136,FALSE,TRUE,-0.0232682535437283,4049,1927,2122,2.96369473944184,4.66484751879023,0,0,0,0,0,NA,NA,96.004151530877,1.19990400767939,0.324738976292203,0.2,TRUE,FALSE,FALSE,27,NA,NA,NA,5,"None",TRUE,0,FALSE,9,44.673,0.123054114158636,0.321075134,0.5855562792,4047,0.202631578947368,0.908105560791706,0.559894978667542,0,0,0,4.66484751879023,0.333333333333333,0.222222222222222,0.821015797381247
"91",2016,"10855","MDB","PMDB","MARIA JOSE AYRES DE SOUSA",0.533408833522084,TRUE,TRUE,0.0668176670441676,9886,4969,4907,1.61845033380538,2.45057157514967,0,0,0,0,0,NA,NA,113.704970819078,2.62553331145389,0.916804372162082,0,TRUE,FALSE,FALSE,61,TRUE,NA,NA,13,"VICE-PREFEITO",TRUE,0,FALSE,5,39.699,0.573911306432281,0.466679002,0.6981010389,10012,0.31496062992126,1.01263501120848,0.286278681051512,0,0.203790503362543,0.0025427673995729,2.24423830438755,0.333333333333333,0.222222222222222,1.20466979960693
"92",2004,"10871","PTB","PTB","MARIA SALVADORA FERNANDES FIGUEIREDO",0.360675039246468,FALSE,TRUE,-0.187990580847724,6556,3184,3366,14.9481391092129,10.7799096492564,0.275510204081633,0.233333333333333,0.294117647058824,0.2,0.294117647058824,FALSE,FALSE,16.9597989949749,1.88821752265861,0.690480706364627,0.5,FALSE,FALSE,TRUE,49,FALSE,TRUE,10,10,"None",TRUE,0,TRUE,15,30.71,0.441978688043797,0.428285373,0.5156952261,10229,0.292338709677419,0.945929887106358,0.148663101604278,0,0,10.9751072653822,0,0.148148148148148,0,1.64609053497942
"93",2008,"10898","PTB","PTB","MARIA JOZENEIDE FERNANDES LIMA",0.489957887917072,FALSE,TRUE,-0.0200842241658568,7658,3907,3732,0,0,0,0,0,NA,NA,TRUE,FALSE,69.8745840798567,5.65463244889082,1.82979949492382,0.153846153846154,FALSE,FALSE,TRUE,44,TRUE,NA,NA,NA,"None",TRUE,0,FALSE,9,24.139,0.93092743500194,0.560637018,0.6469223674,10308,0.417102966841187,1.04689174705252,0.0739772090416589,0,0,0,0,0.303030303030303,0.222222222222222,1.05498277148143
"94",2012,"10898","PSD","PSD","MARIA JOZENEIDE FERNANDES LIMA",0.458445844584458,FALSE,TRUE,-0.083108310831083,8373,4269,4086,2.14976710856324,2.01036121146578,0.111111111111111,0.2,0.0769230769230769,0.2,0.0769230769230769,TRUE,NA,70.0398219723589,0.522329589971272,0.547907663464949,0,FALSE,FALSE,TRUE,48,TRUE,NA,NA,NA,"None",TRUE,0,TRUE,13,24.139,0.93092743500194,0.560637018,0.6469223674,10308,0.417102966841187,1.04478707782673,0.0526034236804565,0.499967494373431,0,0.594388600121974,0.0209824679441206,0.428571428571429,0.333333333333333,1.65489236294713
"95",2016,"10898","PSD","PSD","MARIA JOZENEIDE FERNANDES LIMA",0.618958303275141,TRUE,TRUE,0.237916606550281,8877,4452,4407,10.2512109947054,2.13624245182101,0,0,0,0,0,NA,NA,93.4411500449236,2.14976710856324,2.01036121146578,0.111111111111111,FALSE,FALSE,TRUE,52,TRUE,NA,NA,NA,"None",TRUE,0,FALSE,13,24.139,0.93092743500194,0.560637018,0.6469223674,10308,0.417102966841187,1.01021102791014,0.0587070052224023,0,0,1.66636391381758,0.469878538003433,0.392857142857143,0.444444444444444,1.253236894126
"96",2004,"10901","DEM","PFL","ALBERTINA PEREIRA GOMES PESSOA",0.681187355435621,TRUE,TRUE,0.362374710871241,3007,1443,1562,8.3139341536415,1.33986049479007,0.36,0.272727272727273,0.428571428571429,0.272727272727273,0.285714285714286,TRUE,FALSE,51.975051975052,6.66878374087012,-3.7453850710109,0.285714285714286,TRUE,FALSE,TRUE,46,TRUE,NA,NA,9,"None",TRUE,0,FALSE,9,43.919,0.0973058637083994,0.313551355,NA,3155,0.224025974025974,0.92381562099872,0.104261796042618,0,0,1.98006536034705,0,0.166666666666667,0.333333333333333,1.26335989049579
